1N-Z,N,Z,A,EL,O,Mass Excess,Mass Excess Error,Mass Excess Experimental,Binding Energy/A,Binding Energy/A Error,Binding Energy/A Experimental,Beta Type,Beta-Decay Energy,Beta-Decay Energy Error,Beta-Decay Energy Experimental,Atomic Mass,Atomic Mass Error,Atomic Mass Experimental
36,94,58,152,Ce,x,-58980.0,200.0,False,8161.0,1.0,False,B-,4778.0,201.0,False,151936682.0,215.0,False
34,93,59,152,Pr,x,-63758.062999999995,18.537,True,8187.104,0.122,True,B-,6391.344,30.71,True,151931552.9,19.9,True
32,92,60,152,Nd,,-70149.407,24.485,True,8224.005,0.161,True,B-,1104.778,18.500999999999998,True,151924691.509,26.285,True
30,91,61,152,Pm,,-71254.186,25.912,True,8226.127,0.17,True,B-,3508.417,25.886,True,151923505.481,27.816999999999997,True
28,90,62,152,Sm,,-74762.603,1.212,True,8244.061,0.008,True,B-,-1874.348,0.687,True,151919739.04,1.301,True
26,89,63,152,Eu,,-72888.255,1.3259999999999998,True,8226.583,0.009000000000000001,True,B-,1818.661,0.7020000000000001,True,151921751.235,1.423,True
24,88,64,152,Gd,,-74706.916,1.206,True,8233.401,0.008,True,B-,-3990.0,40.0,True,151919798.822,1.294,True
22,87,65,152,Tb,-,-70716.916,40.018,True,8202.004,0.263,True,B-,-599.044,40.258,True,151924082.26299998,42.961000000000006,True
20,86,66,152,Dy,-a,-70117.87299999999,4.624,True,8192.916,0.03,True,B-,-6513.102,13.325,True,151924725.363,4.963,True
18,85,67,152,Ho,,-63604.77099999999,12.529000000000002,True,8144.919,0.08199999999999999,True,B-,-3104.3940000000002,9.815,True,151931717.465,13.45,True
16,84,68,152,Er,,-60500.377,8.83,True,8119.349,0.057999999999999996,True,B-,-8780.104,54.743,True,151935050.169,9.479,True
14,83,69,152,Tm,,-51720.273,54.027,True,8056.438,0.355,True,B-,-5449.892,139.62,True,151944476.0,58.0,True
12,82,70,152,Yb,,-46270.380999999994,149.708,True,8015.436,0.985,True,B-,-12848.0,246.0,False,151950326.7,160.718,True
10,81,71,152,Lu,x,-33422.0,196.0,False,7926.0,1.0,False,B-,,,True,151964120.0,210.0,False
41,97,56,153,Ba,x,-36470.0,400.0,False,8023.0,3.0,False,B-,9590.0,500.0,False,152960848.0,429.0,False
39,96,57,153,La,x,-46060.0,300.0,False,8081.0,2.0,False,B-,8850.0,361.0,False,152950553.0,322.0,False
37,95,58,153,Ce,x,-54910.0,200.0,False,8134.0,1.0,False,B-,6659.0,201.0,False,152941052.0,215.0,False
35,94,59,153,Pr,,-61568.462999999996,11.882,True,8172.036,0.078,True,B-,5761.834,12.19,True,152933903.532,12.755,True
33,93,60,153,Nd,,-67330.297,2.747,True,8204.582,0.018000000000000002,True,B-,3317.527,9.355,True,152927717.949,2.948,True
31,92,61,153,Pm,,-70647.82400000001,9.066,True,8221.152,0.059000000000000004,True,B-,1911.862,9.093,True,152924156.436,9.732000000000001,True
29,91,62,153,Sm,-n,-72559.686,1.219,True,8228.534,0.008,True,B-,807.5360000000001,0.708,True,152922103.96899998,1.3090000000000002,True
27,90,63,153,Eu,,-73367.22200000001,1.33,True,8228.699,0.009000000000000001,True,B-,-484.671,0.7170000000000001,True,152921237.04299998,1.4280000000000002,True
25,89,64,153,Gd,,-72882.55099999999,1.203,True,8220.418,0.008,True,B-,-1569.213,3.845,True,152921757.359,1.291,True
23,88,65,153,Tb,,-71313.338,3.995,True,8205.048,0.026000000000000002,True,B-,-2170.394,1.933,True,152923441.978,4.289,True
21,87,66,153,Dy,,-69142.943,4.048,True,8185.749,0.026000000000000002,True,B-,-4130.84,6.157,True,152925771.992,4.346,True
19,86,67,153,Ho,-a,-65012.102999999996,5.093999999999999,True,8153.637,0.033,True,B-,-4543.499,9.916,True,152930206.632,5.468,True
17,85,68,153,Er,,-60468.60400000001,9.321,True,8118.826999999999,0.061,True,B-,-6495.276,12.890999999999998,True,152935084.27899998,10.006,True
15,84,69,153,Tm,,-53973.329000000005,11.982999999999999,True,8071.2609999999995,0.078,True,B-,-6765.0,196.0,False,152942057.244,12.864,True
13,83,70,153,Yb,x,-47208.0,196.0,False,8022.0,1.0,False,B-,-8835.0,247.0,False,152949320.0,210.0,False
11,82,71,153,Lu,+a,-38372.844,150.034,True,7959.07,0.981,True,B-,-11073.0,335.0,False,152958805.054,161.06799999999998,True
9,81,72,153,Hf,x,-27300.0,300.0,False,7882.0,2.0,False,B-,,,True,152970692.0,322.0,False
42,98,56,154,Ba,x,-32820.0,500.0,False,8000.0,3.0,False,B-,8709.0,583.0,False,153964766.0,537.0,False
40,97,57,154,La,x,-41530.0,300.0,False,8051.0,2.0,False,B-,10690.0,361.0,False,153955416.0,322.0,False
38,96,58,154,Ce,x,-52220.0,200.0,False,8116.0,1.0,False,B-,5885.0,230.0,False,153943940.0,215.0,False
36,95,59,154,Pr,+,-58104.975999999995,113.009,True,8148.892,0.7340000000000001,True,B-,7720.0,100.0,True,153937621.738,121.32,True
34,94,60,154,Nd,+,-65824.976,52.641999999999996,True,8193.942,0.342,True,B-,2687.0,25.0,True,153929333.977,56.513000000000005,True
32,93,61,154,Pm,IT,-68511.976,46.326,True,8206.31,0.301,True,B-,3943.2,46.303000000000004,True,153926449.364,49.733000000000004,True
30,92,62,154,Sm,,-72455.17599999999,1.462,True,8226.835,0.009000000000000001,True,B-,-717.056,1.103,True,153922216.164,1.569,True
28,91,63,154,Eu,,-71738.121,1.3459999999999999,True,8217.098,0.009000000000000001,True,B-,1967.8339999999998,0.755,True,153922985.955,1.444,True
26,90,64,154,Gd,,-73705.954,1.197,True,8224.796,0.008,True,B-,-3549.651,45.298,True,153920873.398,1.285,True
24,89,65,154,Tb,-,-70156.303,45.31399999999999,True,8196.666,0.294,True,B-,237.604,45.901,True,153924684.106,48.646,True
22,88,66,154,Dy,,-70393.907,7.445,True,8193.129,0.048,True,B-,-5754.596,10.177999999999999,True,153924429.028,7.992000000000001,True
20,87,67,154,Ho,-a,-64639.310999999994,8.228,True,8150.681,0.053,True,B-,-2034.2910000000002,9.463,True,153930606.841,8.833,True
18,86,68,154,Er,,-62605.02,4.986000000000001,True,8132.392,0.032,True,B-,-8177.888000000001,14.915999999999999,True,153932790.743,5.353,True
16,85,69,154,Tm,-a,-54427.130999999994,14.412,True,8074.2080000000005,0.094,True,B-,-4495.048,13.953,True,153941570.067,15.472000000000001,True
14,84,70,154,Yb,,-49932.083,17.281,True,8039.939,0.11199999999999999,True,B-,-10217.0,197.0,False,153946395.701,18.552,True
12,83,71,154,Lu,+a,-39715.0,196.0,False,7969.0,1.0,False,B-,-7045.0,358.0,False,153957364.0,211.0,False
10,82,72,154,Hf,x,-32670.0,300.0,False,7918.0,2.0,False,B-,,,True,153964927.0,322.0,False
41,98,57,155,La,x,-37930.0,400.0,False,8028.0,3.0,False,B-,9850.0,500.0,False,154959280.0,429.0,False
39,97,58,155,Ce,x,-47780.0,300.0,False,8087.0,2.0,False,B-,7635.0,300.0,False,154948706.0,322.0,False
37,96,59,155,Pr,,-55415.268,17.198,True,8131.039000000001,0.111,True,B-,6868.456,19.472,True,154940509.259,18.462,True
35,95,60,155,Nd,,-62283.724,9.152999999999999,True,8170.304,0.059000000000000004,True,B-,4656.207,10.277999999999999,True,154933135.66799998,9.826,True
33,94,61,155,Pm,,-66939.931,4.718,True,8195.296,0.03,True,B-,3250.888,4.946000000000001,True,154928137.024,5.065,True
31,93,62,155,Sm,-n,-70190.819,1.4869999999999999,True,8211.223,0.01,True,B-,1627.273,1.202,True,154924647.051,1.595,True
29,92,63,155,Eu,,-71818.092,1.401,True,8216.674,0.009000000000000001,True,B-,251.78799999999998,0.87,True,154922900.102,1.504,True
27,91,64,155,Gd,,-72069.88,1.1909999999999998,True,8213.251,0.008,True,B-,-819.83,9.789,True,154922629.796,1.278,True
25,90,65,155,Tb,+,-71250.05,9.849,True,8202.914,0.064,True,B-,-2094.5,1.8969999999999998,True,154923509.921,10.573,True
23,89,66,155,Dy,,-69155.55,9.665,True,8184.354,0.062,True,B-,-3116.011,16.59,True,154925758.459,10.375,True
21,88,67,155,Ho,,-66039.539,17.474,True,8159.203,0.113,True,B-,-3830.35,18.474,True,154929103.634,18.759,True
19,87,68,155,Er,-a,-62209.189000000006,6.098,True,8129.444,0.039,True,B-,-5583.276,11.515,True,154933215.684,6.546,True
17,86,69,155,Tm,-a,-56625.913,9.925,True,8088.375,0.064,True,B-,-6123.305,19.340999999999998,True,154939209.57799998,10.654000000000002,True
15,85,70,155,Yb,-a,-50502.608,16.6,True,8043.823,0.107,True,B-,-7957.561,25.416,True,154945783.217,17.82,True
13,84,71,155,Lu,+a,-42545.047,19.246,True,7987.436,0.124,True,B-,-8375.0,299.0,False,154954326.011,20.660999999999998,True
11,83,72,155,Hf,x,-34170.0,298.0,False,7928.0,2.0,False,B-,-10242.0,423.0,False,154963317.0,320.0,False
9,82,73,155,Ta,-p,-23928.0,300.0,False,7857.0,2.0,False,B-,,,True,154974312.0,322.0,False
42,99,57,156,La,x,-33050.0,400.0,False,7997.0,3.0,False,B-,11769.0,500.0,False,155964519.0,429.0,False
40,98,58,156,Ce,x,-44820.0,300.0,False,8068.0,2.0,False,B-,6748.0,361.0,False,155951884.0,322.0,False
38,97,59,156,Pr,x,-51568.0,200.0,False,8106.0,1.0,False,B-,8906.0,283.0,False,155944640.0,215.0,False
36,96,60,156,Nd,+,-60473.644,200.033,True,8158.066,1.2819999999999998,True,B-,3690.0,200.0,True,155935078.868,214.74400000000003,True
34,95,61,156,Pm,,-64163.644,3.6310000000000002,True,8176.705,0.023,True,B-,5196.786,9.285,True,155931117.49,3.897,True
32,94,62,156,Sm,,-69360.43,8.546,True,8205.003,0.055,True,B-,722.118,7.902,True,155925538.511,9.174,True
30,93,63,156,Eu,,-70082.548,3.59,True,8204.617,0.023,True,B-,2452.366,3.409,True,155924763.285,3.853,True
28,92,64,156,Gd,,-72534.914,1.19,True,8215.322,0.008,True,B-,-2444.117,3.679,True,155922130.562,1.2770000000000001,True
26,91,65,156,Tb,,-70090.797,3.8139999999999996,True,8194.639000000001,0.024,True,B-,438.167,3.681,True,155924754.43,4.093999999999999,True
24,90,66,156,Dy,,-70528.964,1.194,True,8192.433,0.008,True,B-,-5050.0,60.0,True,155924284.038,1.281,True
22,89,67,156,Ho,-,-65478.96400000001,60.012,True,8155.045999999999,0.385,True,B-,-1267.255,64.869,True,155929705.436,64.425,True
20,88,68,156,Er,,-64211.709,24.629,True,8141.908,0.158,True,B-,-7377.159000000001,26.71,True,155931065.89,26.44,True
18,87,69,156,Tm,,-56834.55,14.279000000000002,True,8089.603,0.092,True,B-,-3568.83,12.548,True,155938985.597,15.328,True
16,86,70,156,Yb,,-53265.721,9.308,True,8061.710999999999,0.06,True,B-,-9566.176,54.916000000000004,True,155942816.893,9.992,True
14,85,71,156,Lu,-a,-43699.544,54.122,True,7995.374,0.34700000000000003,True,B-,-5882.648,139.709,True,155953086.606,58.102,True
12,84,72,156,Hf,,-37816.896,149.757,True,7952.65,0.96,True,B-,-11956.0,334.0,False,155959401.889,160.77,True
10,83,73,156,Ta,-p,-25861.0,298.0,False,7871.0,2.0,False,B-,,,True,155972237.0,320.0,False
41,99,58,157,Ce,x,-39930.0,400.0,False,8037.0,3.0,False,B-,8610.0,500.0,False,156957133.0,429.0,False
39,98,59,157,Pr,x,-48540.0,300.0,False,8086.0,2.0,False,B-,7921.0,301.0,False,156947890.0,322.0,False
37,97,60,157,Nd,,-56461.543,24.918000000000003,True,8131.959,0.159,True,B-,5835.5,25.877,True,156939386.037,26.75,True
35,96,61,157,Pm,,-62297.043,7.006,True,8164.145,0.045,True,B-,4380.534000000001,8.265,True,156933121.37,7.521,True
33,95,62,157,Sm,,-66677.577,4.433,True,8187.063,0.027999999999999997,True,B-,2781.3309999999997,6.136,True,156928418.67299998,4.7589999999999995,True
31,94,63,157,Eu,,-69458.908,4.2589999999999995,True,8199.795,0.027000000000000003,True,B-,1364.565,4.203,True,156925432.791,4.572,True
29,93,64,157,Gd,,-70823.473,1.189,True,8203.504,0.008,True,B-,-60.043,0.297,True,156923967.87,1.276,True
27,92,65,157,Tb,,-70763.43,1.222,True,8198.138,0.008,True,B-,-1338.872,5.1339999999999995,True,156924032.32799998,1.311,True
25,91,66,157,Dy,,-69424.558,5.1770000000000005,True,8184.6269999999995,0.033,True,B-,-2591.725,23.787,True,156925469.667,5.557,True
23,90,67,157,Ho,,-66832.832,23.469,True,8163.1359999999995,0.149,True,B-,-3419.1940000000004,33.668,True,156928251.99899998,25.195,True
21,89,68,157,Er,,-63413.639,26.505,True,8136.375,0.16899999999999998,True,B-,-4704.366,38.515,True,156931922.655,28.454,True
19,88,69,157,Tm,x,-58709.273,27.945,True,8101.428000000001,0.17800000000000002,True,B-,-5287.374,30.003,True,156936973.0,30.0,True
17,87,70,157,Yb,,-53421.898,10.92,True,8062.767,0.07,True,B-,-6981.376,14.241,True,156942649.23,11.722999999999999,True
15,86,71,157,Lu,,-46440.523,12.078,True,8013.316999999999,0.077,True,B-,-7537.0,196.0,False,156950144.045,12.965,True
13,85,72,157,Hf,-a,-38903.0,196.0,False,7960.0,1.0,False,B-,-9310.0,247.0,False,156958236.0,210.0,False
11,84,73,157,Ta,IT,-29593.33,150.069,True,7896.043000000001,0.956,True,B-,-10123.0,427.0,False,156968230.25100002,161.105,True
9,83,74,157,W,x,-19470.0,400.0,False,7827.0,3.0,False,B-,,,True,156979098.0,429.0,False
42,100,58,158,Ce,x,-36660.0,400.0,False,8016.0,3.0,False,B-,7670.0,500.0,False,157960644.0,429.0,False
40,99,59,158,Pr,x,-44330.0,300.0,False,8060.0,2.0,False,B-,9725.0,361.0,False,157952410.0,322.0,False
38,98,60,158,Nd,x,-54055.0,200.0,False,8116.0,1.0,False,B-,5035.0,201.0,False,157941970.0,215.0,False
36,97,61,158,Pm,,-59089.209,13.453,True,8143.254,0.085,True,B-,6161.034000000001,14.299000000000001,True,157936565.121,14.442,True
34,96,62,158,Sm,,-65250.242999999995,4.8919999999999995,True,8177.297,0.031,True,B-,2004.945,10.369000000000002,True,157929950.979,5.251,True
32,95,63,158,Eu,,-67255.188,10.255,True,8185.035,0.065,True,B-,3434.3579999999997,10.323,True,157927798.581,11.008,True
30,94,64,158,Gd,,-70689.546,1.189,True,8201.819,0.008,True,B-,-1218.878,0.987,True,157924111.646,1.276,True
28,93,65,158,Tb,,-69470.668,1.401,True,8189.153,0.009000000000000001,True,B-,936.681,2.495,True,157925420.166,1.5030000000000001,True
26,92,66,158,Dy,,-70407.349,2.365,True,8190.13,0.015,True,B-,-4219.755,27.005,True,157924414.597,2.5380000000000003,True
24,91,67,158,Ho,-,-66187.593,27.108,True,8158.471,0.172,True,B-,-883.785,37.025,True,157928944.692,29.101,True
22,90,68,158,Er,,-65303.808,25.219,True,8147.9259999999995,0.16,True,B-,-6600.615,31.340999999999998,True,157929893.474,27.074,True
20,89,69,158,Tm,,-58703.194,25.219,True,8101.1990000000005,0.16,True,B-,-2692.9570000000003,26.456,True,157936979.525,27.074,True
18,88,70,158,Yb,,-56010.237,7.994,True,8079.203,0.051,True,B-,-8798.046999999999,16.872,True,157939870.534,8.582,True
16,87,71,158,Lu,-a,-47212.19,15.125,True,8018.568,0.096,True,B-,-5109.8,14.937000000000001,True,157949315.62600002,16.237000000000002,True
14,86,72,158,Hf,,-42102.39,17.494,True,7981.276,0.111,True,B-,-10936.0,197.0,False,157954801.222,18.78,True
12,85,73,158,Ta,+a,-31167.0,196.0,False,7907.0,1.0,False,B-,-7534.0,358.0,False,157966541.0,210.0,False
